ID,SUBCLASS
TEST_2399,KIPAN
TEST_2400,COAD
TEST_2401,COAD
TEST_2402,BRCA
TEST_2403,LUAD
TEST_2404,GBMLGG
TEST_2405,BRCA
TEST_2406,THCA
TEST_2407,COAD
TEST_2408,STES
TEST_2409,LIHC
TEST_2410,KIPAN
TEST_2411,BRCA
TEST_2412,THYM
TEST_2413,COAD
TEST_2414,BRCA
TEST_2415,THCA
TEST_2416,KIPAN
TEST_2417,GBMLGG
TEST_2418,TGCT
TEST_2419,COAD
TEST_2420,COAD
TEST_2421,COAD
TEST_2422,LGG
TEST_2423,BRCA
TEST_2424,KIPAN
TEST_2425,COAD
TEST_2426,LUSC
TEST_2427,STES
TEST_2428,COAD
TEST_2429,BRCA
TEST_2430,COAD
TEST_2431,BRCA
TEST_2432,GBMLGG
TEST_2433,SKCM
TEST_2434,PCPG
TEST_2435,COAD
TEST_2436,LIHC
TEST_2437,COAD
TEST_2438,GBMLGG
TEST_2439,COAD
TEST_2440,BRCA
TEST_2441,BRCA
TEST_2442,THCA
TEST_2443,GBMLGG
TEST_2444,PAAD
TEST_2445,COAD
TEST_2446,SKCM
TEST_2447,BRCA
TEST_2448,COAD
TEST_2449,COAD
TEST_2450,ACC
TEST_2451,TGCT
TEST_2452,BRCA
TEST_2453,OV
TEST_2454,COAD
TEST_2455,STES
TEST_2456,HNSC
TEST_2457,BRCA
TEST_2458,TGCT
TEST_2459,KIRC
TEST_2460,STES
TEST_2461,COAD
TEST_2462,COAD
TEST_2463,THYM
TEST_2464,BRCA
TEST_2465,LIHC
TEST_2466,SKCM
TEST_2467,STES
TEST_2468,DLBC
TEST_2469,BRCA
TEST_2470,BRCA
TEST_2471,STES
TEST_2472,BRCA
TEST_2473,STES
TEST_2474,ACC
TEST_2475,COAD
TEST_2476,COAD
TEST_2477,SARC
TEST_2478,KIRC
TEST_2479,BRCA
TEST_2480,KIPAN
TEST_2481,THYM
TEST_2482,KIPAN
TEST_2483,THCA
TEST_2484,LAML
TEST_2485,COAD
TEST_2486,COAD
TEST_2487,SARC
TEST_2488,PAAD
TEST_2489,KIPAN
TEST_2490,TGCT
TEST_2491,GBMLGG
TEST_2492,BRCA
TEST_2493,COAD
TEST_2494,BRCA
TEST_2495,PRAD
TEST_2496,LUAD
TEST_2497,HNSC
TEST_2498,BRCA
TEST_2499,BRCA
TEST_2500,COAD
TEST_2501,KIRC
TEST_2502,THCA
TEST_2503,HNSC
TEST_2504,BRCA
TEST_2505,TGCT
TEST_2506,BRCA
TEST_2507,GBMLGG
TEST_2508,KIPAN
TEST_2509,OV
TEST_2510,STES
TEST_2511,OV
TEST_2512,KIPAN
TEST_2513,THCA
TEST_2514,COAD
TEST_2515,GBMLGG
TEST_2516,STES
TEST_2517,BRCA
TEST_2518,OV
TEST_2519,COAD
TEST_2520,COAD
TEST_2521,GBMLGG
TEST_2522,UCEC
TEST_2523,COAD
TEST_2524,COAD
TEST_2525,COAD
TEST_2526,COAD
TEST_2527,COAD
TEST_2528,COAD
TEST_2529,LUAD
TEST_2530,KIRC
TEST_2531,COAD
TEST_2532,PCPG
TEST_2533,BRCA
TEST_2534,LIHC
TEST_2535,OV
TEST_2536,COAD
TEST_2537,COAD
TEST_2538,STES
TEST_2539,KIRC
TEST_2540,KIRC
TEST_2541,COAD
TEST_2542,HNSC
TEST_2543,SKCM
TEST_2544,LAML
TEST_2545,GBMLGG
